Chrom	Strt	End	Naine	Novaria	Naine/Naine	Novaria/Naine
NC_025204.1	200001	300000	120	106	3.0	2.669
NC_025204.1	300001	400000	103	95	3.0	2.787
NC_025204.1	400001	500000	100	95	3.0	2.87
NC_025204.1	500001	600000	119	84	3.0	2.133
NC_025204.1	600001	700000	125	128	3.0	3.094
NC_025204.1	700001	800000	155	134	3.0	2.612
NC_025204.1	800001	900000	116	94	3.0	2.448
NC_025204.1	900001	1000000	119	132	3.0	3.352
NC_025204.1	1000001	1100000	96	110	3.0	3.462
NC_025204.1	1100001	1200000	145	109	3.0	2.271
NC_025204.1	1200001	1300000	132	107	3.0	2.449
NC_025204.1	1300001	1400000	117	113	3.0	2.918
NC_025204.1	1400001	1500000	102	124	3.0	3.673
NC_025204.1	1500001	1600000	117	95	3.0	2.453
NC_025204.1	1600001	1700000	146	147	3.0	3.042
NC_025204.1	1700001	1800000	110	111	3.0	3.049
NC_025204.1	1800001	1900000	108	108	3.0	3.022
NC_025204.1	1900001	2000000	114	119	3.0	3.154
NC_025204.1	2000001	2100000	114	98	3.0	2.597
NC_025204.1	2100001	2200000	208	215	3.0	3.123
NC_025204.1	2200001	2300000	134	158	3.0	3.563
NC_025204.1	2300001	2400000	122	109	3.0	2.7
NC_025204.1	2400001	2500000	128	116	3.0	2.738
NC_025204.1	2500001	2600000	134	101	3.0	2.277
NC_025204.1	2600001	2700000	146	124	3.0	2.566
NC_025204.1	2700001	2800000	157	122	3.0	2.348
NC_025204.1	2800001	2900000	89	75	3.0	2.546
NC_025204.1	2900001	3000000	122	125	3.0	3.096
NC_025204.1	3000001	3100000	153	149	3.0	2.943
NC_025204.1	3100001	3200000	141	108	3.0	2.314
NC_025204.1	3200001	3300000	108	128	3.0	3.581
NC_025204.1	3300001	3400000	144	118	3.0	2.476
NC_025204.1	3400001	3500000	47	57	3.0	3.664
NC_025204.1	3500001	3600000	131	140	3.0	3.229
NC_025204.1	3600001	3700000	120	114	3.0	2.87
NC_025204.1	3700001	3800000	136	122	3.0	2.71
NC_025204.1	3800001	3900000	170	161	3.0	2.862
NC_025204.1	3900001	4000000	117	137	3.0	3.538
NC_025204.1	4000001	4100000	127	109	3.0	2.593
NC_025204.1	4100001	4200000	127	115	3.0	2.736
NC_025204.1	4200001	4300000	128	114	3.0	2.691
NC_025204.1	4300001	4400000	143	139	3.0	2.937
NC_025204.1	4400001	4500000	213	258	3.0	3.66
NC_025204.1	4500001	4600000	158	140	3.0	2.677
NC_025204.1	4600001	4700000	132	103	3.0	2.358
NC_025204.1	4700001	4800000	86	100	3.0	3.513
NC_025204.1	4800001	4900000	71	67	3.0	2.851
NC_025204.1	4900001	5000000	158	128	3.0	2.448
NC_025204.1	5000001	5100000	101	88	3.0	2.633
NC_025204.1	5100001	5200000	126	134	3.0	3.213
NC_025204.1	5200001	5300000	116	108	3.0	2.813
NC_025204.1	5300001	5400000	109	101	3.0	2.8
NC_025204.1	5400001	5500000	111	118	3.0	3.212
NC_025204.1	5500001	5600000	141	114	3.0	2.443
NC_025204.1	5600001	5700000	136	136	3.0	3.022
NC_025204.1	5700001	5800000	113	117	3.0	3.128
NC_025204.1	5800001	5900000	95	103	3.0	3.276
NC_025204.1	5900001	6000000	121	120	3.0	2.997
NC_025204.1	6000001	6100000	90	78	3.0	2.619
NC_025204.1	6100001	6200000	112	103	3.0	2.779
NC_025204.1	6200001	6300000	87	84	3.0	2.917
NC_025204.1	6300001	6400000	115	100	3.0	2.627
NC_025204.1	6400001	6500000	124	120	3.0	2.924
NC_025204.1	6500001	6600000	134	136	3.0	3.067
NC_025204.1	6600001	6700000	101	93	3.0	2.782
NC_025204.1	6700001	6800000	131	109	3.0	2.514
NC_025204.1	6800001	6900000	114	99	3.0	2.624
NC_025204.1	6900001	7000000	128	111	3.0	2.62
NC_025204.1	7000001	7100000	133	118	3.0	2.681
NC_025204.1	7100001	7200000	89	119	3.0	4.04
NC_025204.1	7200001	7300000	107	94	3.0	2.654
NC_025204.1	7300001	7400000	147	124	3.0	2.549
NC_025204.1	7400001	7500000	105	123	3.0	3.54
NC_025204.1	7500001	7600000	78	78	3.0	3.022
NC_025204.1	7600001	7700000	48	39	3.0	2.455
NC_025204.1	7700001	7800000	9	8	3.0	2.686
NC_025204.1	7800001	7900000	140	134	3.0	2.892
NC_025204.1	7900001	8000000	122	116	3.0	2.873
NC_025204.1	8000001	8100000	122	100	3.0	2.477
NC_025204.1	8100001	8200000	119	120	3.0	3.047
NC_025204.1	8200001	8300000	132	111	3.0	2.541
NC_025204.1	8300001	8400000	127	105	3.0	2.498
NC_025204.1	8400001	8500000	89	77	3.0	2.614
NC_025204.1	8500001	8600000	42	36	3.0	2.59
NC_025204.1	8600001	8700000	105	108	3.0	3.108
NC_025204.1	8700001	8800000	125	128	3.0	3.094
NC_025204.1	8800001	8900000	121	95	3.0	2.372
NC_025204.1	8900001	9000000	112	125	3.0	3.372
NC_025204.1	9000001	9100000	229	239	3.0	3.153
NC_025204.1	9100001	9200000	86	80	3.0	2.811
NC_025204.1	9200001	9300000	77	94	3.0	3.689
NC_025204.1	9300001	9400000	113	106	3.0	2.834
NC_025204.1	9400001	9500000	143	115	3.0	2.43
NC_025204.1	9500001	9600000	87	73	3.0	2.535
NC_025204.1	9600001	9700000	109	86	3.0	2.384
NC_025204.1	9700001	9800000	120	113	3.0	2.845
NC_025204.1	9800001	9900000	84	70	3.0	2.518
NC_025204.1	9900001	10000000	1	0	3.0	0.0
NC_025204.1	10000001	10100000	16	17	3.0	3.21
NC_025204.1	10100001	10200000	21	20	3.0	2.878
NC_025204.1	10200001	10300000	0	2	.	.
NC_025204.1	10300001	10400000	0	0	.	.
NC_025204.1	10400001	10500000	0	0	.	.
NC_025204.1	10500001	10600000	11	18	3.0	4.944
NC_025204.1	10600001	10700000	2	1	3.0	1.511
NC_025204.1	10700001	10800000	5	2	3.0	1.209
NC_025204.1	10800001	10900000	9	12	3.0	4.029
NC_025204.1	10900001	11000000	56	64	3.0	3.453
NC_025204.1	11000001	11100000	24	25	3.0	3.147
NC_025204.1	11100001	11200000	0	0	.	.
NC_025204.1	11200001	11300000	33	29	3.0	2.655
NC_025204.1	11300001	11400000	0	0	.	.
NC_025204.1	11400001	11500000	0	0	.	.
NC_025204.1	11500001	11600000	0	0	.	.
NC_025204.1	11600001	11700000	12	5	3.0	1.259
NC_025204.1	11700001	11800000	0	0	.	.
NC_025204.1	11800001	11900000	0	0	.	.
NC_025204.1	11900001	12000000	0	1	.	.
NC_025204.1	12000001	12100000	17	18	3.0	3.199
NC_025204.1	12100001	12200000	9	17	3.0	5.707
NC_025204.1	12200001	12300000	36	24	3.0	2.014
NC_025204.1	12300001	12400000	34	24	3.0	2.133
NC_025204.1	12400001	12500000	50	50	3.0	3.022
NC_025204.1	12500001	12600000	51	42	3.0	2.488
NC_025204.1	12600001	12700000	30	23	3.0	2.317
NC_025204.1	12700001	12800000	0	0	.	.
NC_025204.1	12800001	12900000	0	0	.	.
NC_025204.1	12900001	13000000	2	3	3.0	4.532
NC_025204.1	13000001	13100000	51	47	3.0	2.785
NC_025204.1	13100001	13200000	76	99	3.0	3.936
NC_025204.1	13200001	13300000	73	66	3.0	2.732
NC_025204.1	13300001	13400000	70	54	3.0	2.331
NC_025204.1	13400001	13500000	40	39	3.0	2.946
NC_025204.1	13500001	13600000	64	65	3.0	3.069
NC_025204.1	13600001	13700000	3	4	3.0	4.029
NC_025204.1	13700001	13800000	30	41	3.0	4.129
NC_025204.1	13800001	13900000	42	44	3.0	3.165
NC_025204.1	13900001	14000000	16	15	3.0	2.833
NC_025204.1	14000001	14100000	2	2	3.0	3.022
NC_025204.1	14100001	14200000	0	2	.	.
NC_025204.1	14200001	14300000	0	0	.	.
NC_025204.1	14300001	14400000	28	24	3.0	2.59
NC_025204.1	14400001	14500000	26	29	3.0	3.37
NC_025204.1	14500001	14600000	24	20	3.0	2.518
NC_025204.1	14600001	14700000	18	18	3.0	3.022
NC_025204.1	14700001	14800000	15	17	3.0	3.424
NC_025204.1	14800001	14900000	2	0	3.0	0.0
NC_025204.1	14900001	15000000	19	16	3.0	2.544
NC_025204.1	15000001	15100000	120	133	3.0	3.349
NC_025204.1	15100001	15200000	76	94	3.0	3.737
NC_025204.1	15200001	15300000	63	43	3.0	2.062
NC_025204.1	15300001	15400000	54	47	3.0	2.63
NC_025204.1	15400001	15500000	17	13	3.0	2.311
NC_025204.1	15500001	15600000	97	113	3.0	3.52
NC_025204.1	15600001	15700000	52	45	3.0	2.615
NC_025204.1	15700001	15800000	60	65	3.0	3.273
NC_025204.1	15800001	15900000	41	29	3.0	2.137
NC_025204.1	15900001	16000000	1	0	3.0	0.0
NC_025204.1	16000001	16100000	0	0	.	.
NC_025204.1	16100001	16200000	29	26	3.0	2.709
NC_025204.1	16200001	16300000	39	47	3.0	3.641
NC_025204.1	16300001	16400000	0	0	.	.
NC_025204.1	16400001	16500000	59	57	3.0	2.919
NC_025204.1	16500001	16600000	60	61	3.0	3.072
NC_025204.1	16600001	16700000	15	13	3.0	2.619
NC_025204.1	16700001	16800000	72	77	3.0	3.231
NC_025204.1	16800001	16900000	97	89	3.0	2.772
NC_025204.1	16900001	17000000	74	57	3.0	2.327
NC_025204.1	17000001	17100000	49	22	3.0	1.357
NC_025204.1	17100001	17200000	13	5	3.0	1.162
NC_025204.1	17200001	17300000	106	111	3.0	3.164
NC_025204.1	17300001	17400000	31	26	3.0	2.534
NC_025204.1	17400001	17500000	99	89	3.0	2.716
NC_025204.1	17500001	17600000	40	40	3.0	3.022
NC_025204.1	17600001	17700000	40	21	3.0	1.586
NC_025204.1	17700001	17800000	73	78	3.0	3.228
NC_025204.1	17800001	17900000	68	59	3.0	2.622
NC_025204.1	17900001	18000000	96	91	3.0	2.864
NC_025204.1	18000001	18100000	136	111	3.0	2.466
NC_025204.1	18100001	18200000	70	56	3.0	2.417
NC_025204.1	18200001	18300000	93	100	3.0	3.249
NC_025204.1	18300001	18400000	69	72	3.0	3.153
NC_025204.1	18400001	18500000	80	74	3.0	2.795
NC_025204.1	18500001	18600000	116	108	3.0	2.813
NC_025204.1	18600001	18700000	31	25	3.0	2.437
NC_025204.1	18700001	18800000	9	8	3.0	2.686
NC_025204.1	18800001	18900000	1	0	3.0	0.0
NC_025204.1	18900001	19000000	27	19	3.0	2.126
NC_025204.1	19000001	19100000	108	93	3.0	2.602
NC_025204.1	19100001	19200000	124	123	3.0	2.997
NC_025204.1	19200001	19300000	66	66	3.0	3.022
NC_025204.1	19300001	19400000	72	72	3.0	3.022
NC_025204.1	19400001	19500000	146	143	3.0	2.959
NC_025204.1	19500001	19600000	143	107	3.0	2.261
NC_025204.1	19600001	19700000	88	86	3.0	2.953
NC_025204.1	19700001	19800000	93	74	3.0	2.404
NC_025204.1	19800001	19900000	116	99	3.0	2.579
NC_025204.1	19900001	20000000	124	107	3.0	2.607
NC_025204.1	20000001	20100000	91	86	3.0	2.856
NC_025204.1	20100001	20200000	120	90	3.0	2.266
NC_025204.1	20200001	20300000	90	89	3.0	2.988
NC_025204.1	20300001	20400000	97	89	3.0	2.772
NC_025204.1	20400001	20500000	97	107	3.0	3.333
NC_025204.1	20500001	20600000	81	95	3.0	3.544
NC_025204.1	20600001	20700000	117	104	3.0	2.686
NC_025204.1	20700001	20800000	137	124	3.0	2.735
NC_025204.1	20800001	20900000	116	94	3.0	2.448
NC_025204.1	20900001	21000000	106	120	3.0	3.421
NC_025204.1	21000001	21100000	126	100	3.0	2.398
NC_025204.1	21100001	21200000	89	87	3.0	2.954
NC_025204.1	21200001	21300000	154	120	3.0	2.354
NC_025204.1	21300001	21400000	114	81	3.0	2.147
NC_025204.1	21400001	21500000	110	96	3.0	2.637
NC_025204.1	21500001	21600000	113	135	3.0	3.61
NC_025204.1	21600001	21700000	141	108	3.0	2.314
NC_025204.1	21700001	21800000	116	101	3.0	2.631
NC_025204.1	21800001	21900000	115	93	3.0	2.444
NC_025204.1	21900001	22000000	123	119	3.0	2.923
NC_025204.1	22000001	22100000	125	116	3.0	2.804
NC_025204.1	22100001	22200000	97	102	3.0	3.177
NC_025204.1	22200001	22300000	78	78	3.0	3.022
NC_025204.1	22300001	22400000	111	110	3.0	2.994
NC_025204.1	22400001	22500000	113	113	3.0	3.022
NC_025204.1	22500001	22600000	138	73	3.0	1.598
NC_025204.1	22600001	22700000	138	134	3.0	2.934
NC_025204.1	22700001	22800000	90	92	3.0	3.089
NC_025204.1	22800001	22900000	169	129	3.0	2.306
NC_025204.1	22900001	23000000	77	73	3.0	2.865
NC_025204.1	23000001	23100000	118	109	3.0	2.791
NC_025204.1	23100001	23200000	73	45	3.0	1.863
NC_025204.1	23200001	23300000	4	4	3.0	3.022
NC_025204.1	23300001	23400000	120	118	3.0	2.971
NC_025204.1	23400001	23500000	108	112	3.0	3.133
NC_025204.1	23500001	23600000	132	141	3.0	3.228
NC_025204.1	23600001	23700000	156	147	3.0	2.847
NC_025204.1	23700001	23800000	122	122	3.0	3.022
NC_025204.1	23800001	23900000	110	85	3.0	2.335
NC_025204.1	23900001	24000000	142	130	3.0	2.766
NC_025204.1	24000001	24100000	121	117	3.0	2.922
NC_025204.1	24100001	24200000	114	120	3.0	3.181
NC_025204.1	24200001	24300000	98	95	3.0	2.929
NC_025204.1	24300001	24400000	117	124	3.0	3.202
NC_025204.1	24400001	24500000	171	125	3.0	2.209
NC_025204.1	24500001	24600000	140	149	3.0	3.216
NC_025204.1	24600001	24700000	152	123	3.0	2.445
NC_025204.1	24700001	24800000	153	131	3.0	2.587
NC_025204.1	24800001	24900000	148	141	3.0	2.879
NC_025204.1	24900001	25000000	146	143	3.0	2.959
NC_025204.1	25000001	25100000	130	120	3.0	2.789
NC_025204.1	25100001	25200000	111	115	3.0	3.13
NC_025204.1	25200001	25300000	139	104	3.0	2.261
NC_025204.1	25300001	25400000	133	115	3.0	2.613
NC_025204.1	25400001	25500000	139	122	3.0	2.652
NC_025204.1	25500001	25600000	149	128	3.0	2.596
NC_025204.1	25600001	25700000	145	129	3.0	2.688
NC_025204.1	25700001	25800000	130	129	3.0	2.998
NC_025204.1	25800001	25900000	102	109	3.0	3.229
NC_025204.1	25900001	26000000	136	124	3.0	2.755
NC_025204.1	26000001	26100000	141	119	3.0	2.55
NC_025204.1	26100001	26200000	146	157	3.0	3.249
NC_025204.1	26200001	26300000	116	104	3.0	2.709
NC_025204.1	26300001	26400000	147	128	3.0	2.631
NC_025204.1	26400001	26500000	146	146	3.0	3.022
NC_025204.1	26500001	26600000	106	105	3.0	2.993
NC_025204.1	26600001	26700000	95	94	3.0	2.99
NC_025204.1	26700001	26800000	122	120	3.0	2.972
NC_025204.1	26800001	26900000	107	127	3.0	3.586
NC_025204.1	26900001	27000000	141	115	3.0	2.464
NC_025204.1	27000001	27100000	135	110	3.0	2.462
NC_025204.1	27100001	27200000	132	113	3.0	2.587
NC_025204.1	27200001	27300000	102	74	3.0	2.192
NC_025204.1	27300001	27400000	126	103	3.0	2.47
NC_025204.1	27400001	27500000	93	112	3.0	3.639
NC_025204.1	27500001	27600000	161	144	3.0	2.702
NC_025204.1	27600001	27700000	139	151	3.0	3.282
NC_025204.1	27700001	27800000	79	72	3.0	2.754
NC_025204.1	27800001	27900000	1	1	3.0	3.022
NC_025204.1	27900001	28000000	0	0	.	.
NC_025204.1	28000001	28100000	1	1	3.0	3.022
NC_025204.1	28100001	28200000	1	3	3.0	9.065
NC_025204.1	28200001	28300000	104	102	3.0	2.963
NC_025204.1	28300001	28400000	115	107	3.0	2.811
NC_025204.1	28400001	28500000	91	110	3.0	3.652
NC_025204.1	28500001	28600000	115	106	3.0	2.785
NC_025204.1	28600001	28700000	109	114	3.0	3.16
NC_025204.1	28700001	28800000	157	126	3.0	2.425
NC_025204.1	28800001	28900000	149	156	3.0	3.163
NC_025204.1	28900001	29000000	117	109	3.0	2.815
NC_025204.1	29000001	29100000	125	114	3.0	2.756
NC_025204.1	29100001	29200000	334	416	3.0	3.763
NC_025204.1	29200001	29300000	136	130	3.0	2.888
NC_025204.1	29300001	29400000	153	149	3.0	2.943
NC_025204.1	29400001	29500000	158	126	3.0	2.41
NC_025204.1	29500001	29600000	135	128	3.0	2.865
NC_025204.1	29600001	29700000	72	79	3.0	3.315
NC_025204.1	29700001	29800000	116	121	3.0	3.152
NC_025204.1	29800001	29900000	144	137	3.0	2.875
NC_025204.1	29900001	30000000	111	90	3.0	2.45
NC_025204.1	30000001	30100000	142	102	3.0	2.17
NC_025204.1	30100001	30200000	147	145	3.0	2.98
NC_025204.1	30200001	30300000	86	78	3.0	2.74
NC_025204.1	30300001	30400000	61	58	3.0	2.873
NC_025204.1	30400001	30470407	80	67	3.0	2.531



































NC_025205.1	1	100000	148	149	3.0	3.042
NC_025205.1	100001	200000	118	107	3.0	2.74
NC_025205.1	200001	300000	94	96	3.0	3.086
NC_025205.1	300001	400000	101	100	3.0	2.992
NC_025205.1	400001	500000	109	100	3.0	2.772
NC_025205.1	500001	600000	127	103	3.0	2.451
NC_025205.1	600001	700000	111	104	3.0	2.831
NC_025205.1	700001	800000	145	129	3.0	2.688
NC_025205.1	800001	900000	126	110	3.0	2.638
NC_025205.1	900001	1000000	113	107	3.0	2.861
NC_025205.1	1000001	1100000	107	92	3.0	2.598
NC_025205.1	1100001	1200000	149	148	3.0	3.001
NC_025205.1	1200001	1300000	123	123	3.0	3.022
NC_025205.1	1300001	1400000	127	108	3.0	2.569
NC_025205.1	1400001	1500000	71	63	3.0	2.681
NC_025205.1	1500001	1600000	73	75	3.0	3.104
NC_025205.1	1600001	1700000	24	35	3.0	4.406
NC_025205.1	1700001	1800000	119	128	3.0	3.25
NC_025205.1	1800001	1900000	97	80	3.0	2.492
NC_025205.1	1900001	2000000	122	134	3.0	3.319
NC_025205.1	2000001	2100000	120	93	3.0	2.342
NC_025205.1	2100001	2200000	139	137	3.0	2.978
NC_025205.1	2200001	2300000	128	129	3.0	3.045
NC_025205.1	2300001	2400000	91	94	3.0	3.121
NC_025205.1	2400001	2500000	63	54	3.0	2.59
NC_025205.1	2500001	2600000	93	82	3.0	2.664
NC_025205.1	2600001	2700000	125	98	3.0	2.369
NC_025205.1	2700001	2800000	107	123	3.0	3.473
NC_025205.1	2800001	2900000	117	106	3.0	2.737
NC_025205.1	2900001	3000000	100	94	3.0	2.84
NC_025205.1	3000001	3100000	66	51	3.0	2.335
NC_025205.1	3100001	3200000	46	45	3.0	2.956
NC_025205.1	3200001	3300000	139	121	3.0	2.63
NC_025205.1	3300001	3400000	80	83	3.0	3.135
NC_025205.1	3400001	3500000	146	144	3.0	2.98
NC_025205.1	3500001	3600000	131	98	3.0	2.26
NC_025205.1	3600001	3700000	111	98	3.0	2.668
NC_025205.1	3700001	3800000	133	121	3.0	2.749
NC_025205.1	3800001	3900000	129	124	3.0	2.904
NC_025205.1	3900001	4000000	139	137	3.0	2.978
NC_025205.1	4000001	4100000	109	97	3.0	2.689
NC_025205.1	4100001	4200000	142	155	3.0	3.298
NC_025205.1	4200001	4300000	104	97	3.0	2.818
NC_025205.1	4300001	4400000	130	115	3.0	2.673
NC_025205.1	4400001	4500000	103	93	3.0	2.728
NC_025205.1	4500001	4600000	81	90	3.0	3.357
NC_025205.1	4600001	4700000	107	106	3.0	2.993
NC_025205.1	4700001	4800000	129	114	3.0	2.67
NC_025205.1	4800001	4900000	91	86	3.0	2.856
NC_025205.1	4900001	5000000	98	105	3.0	3.237
NC_025205.1	5000001	5100000	181	152	3.0	2.537
NC_025205.1	5100001	5200000	136	131	3.0	2.91
NC_025205.1	5200001	5300000	140	148	3.0	3.194
NC_025205.1	5300001	5400000	128	135	3.0	3.187
NC_025205.1	5400001	5500000	119	124	3.0	3.148
NC_025205.1	5500001	5600000	115	107	3.0	2.811
NC_025205.1	5600001	5700000	79	88	3.0	3.366
NC_025205.1	5700001	5800000	68	58	3.0	2.577
NC_025205.1	5800001	5900000	111	114	3.0	3.103
NC_025205.1	5900001	6000000	99	94	3.0	2.869
NC_025205.1	6000001	6100000	85	90	3.0	3.199
NC_025205.1	6100001	6200000	127	144	3.0	3.426
NC_025205.1	6200001	6300000	130	135	3.0	3.138
NC_025205.1	6300001	6400000	124	145	3.0	3.533
NC_025205.1	6400001	6500000	151	141	3.0	2.821
NC_025205.1	6500001	6600000	125	123	3.0	2.973
NC_025205.1	6600001	6700000	104	98	3.0	2.847
NC_025205.1	6700001	6800000	152	118	3.0	2.346
NC_025205.1	6800001	6900000	149	173	3.0	3.508
NC_025205.1	6900001	7000000	139	107	3.0	2.326
NC_025205.1	7000001	7100000	135	121	3.0	2.708
NC_025205.1	7100001	7200000	95	98	3.0	3.117
NC_025205.1	7200001	7300000	143	109	3.0	2.303
NC_025205.1	7300001	7400000	121	108	3.0	2.697
NC_025205.1	7400001	7500000	166	112	3.0	2.039
NC_025205.1	7500001	7600000	78	73	3.0	2.828
NC_025205.1	7600001	7700000	63	58	3.0	2.782
NC_025205.1	7700001	7800000	120	113	3.0	2.845
NC_025205.1	7800001	7900000	126	121	3.0	2.902
NC_025205.1	7900001	8000000	147	151	3.0	3.104
NC_025205.1	8000001	8100000	108	94	3.0	2.63
NC_025205.1	8100001	8200000	109	105	3.0	2.911
NC_025205.1	8200001	8300000	93	81	3.0	2.632
NC_025205.1	8300001	8400000	98	106	3.0	3.268
NC_025205.1	8400001	8500000	80	87	3.0	3.286
NC_025205.1	8500001	8600000	155	121	3.0	2.359
NC_025205.1	8600001	8700000	139	139	3.0	3.022
NC_025205.1	8700001	8800000	108	87	3.0	2.434
NC_025205.1	8800001	8900000	121	122	3.0	3.047
NC_025205.1	8900001	9000000	25	27	3.0	3.263
NC_025205.1	9000001	9100000	101	107	3.0	3.201
NC_025205.1	9100001	9200000	98	87	3.0	2.682
NC_025205.1	9200001	9300000	109	113	3.0	3.132
NC_025205.1	9300001	9400000	115	107	3.0	2.811
NC_025205.1	9400001	9500000	145	145	3.0	3.022
NC_025205.1	9500001	9600000	96	95	3.0	2.99
NC_025205.1	9600001	9700000	95	104	3.0	3.308
NC_025205.1	9700001	9800000	162	118	3.0	2.201
NC_025205.1	9800001	9900000	95	93	3.0	2.958
NC_025205.1	9900001	10000000	138	121	3.0	2.649
NC_025205.1	10000001	10100000	92	87	3.0	2.857
NC_025205.1	10100001	10200000	113	111	3.0	2.968
NC_025205.1	10200001	10300000	50	73	3.0	4.411
NC_025205.1	10300001	10400000	96	80	3.0	2.518
NC_025205.1	10400001	10500000	130	136	3.0	3.161
NC_025205.1	10500001	10600000	66	61	3.0	2.793
NC_025205.1	10600001	10700000	143	118	3.0	2.493
NC_025205.1	10700001	10800000	116	110	3.0	2.865
NC_025205.1	10800001	10900000	112	85	3.0	2.293
NC_025205.1	10900001	11000000	103	124	3.0	3.638
NC_025205.1	11000001	11100000	85	89	3.0	3.164
NC_025205.1	11100001	11200000	90	61	3.0	2.048
NC_025205.1	11200001	11300000	148	130	3.0	2.654
NC_025205.1	11300001	11400000	149	139	3.0	2.819
NC_025205.1	11400001	11500000	89	93	3.0	3.157
NC_025205.1	11500001	11600000	140	116	3.0	2.504
NC_025205.1	11600001	11700000	91	86	3.0	2.856
NC_025205.1	11700001	11800000	92	92	3.0	3.022
NC_025205.1	11800001	11900000	56	38	3.0	2.05
NC_025205.1	11900001	12000000	83	117	3.0	4.259
NC_025205.1	12000001	12100000	57	34	3.0	1.802
NC_025205.1	12100001	12200000	40	32	3.0	2.417
NC_025205.1	12200001	12300000	57	69	3.0	3.658
NC_025205.1	12300001	12400000	0	0	.	.
NC_025205.1	12400001	12500000	42	40	3.0	2.878
NC_025205.1	12500001	12600000	0	0	.	.
NC_025205.1	12600001	12700000	4	1	3.0	0.755
NC_025205.1	12700001	12800000	11	13	3.0	3.571
NC_025205.1	12800001	12900000	1	2	3.0	6.043
NC_025205.1	12900001	13000000	1	0	3.0	0.0
NC_025205.1	13000001	13100000	4	2	3.0	1.511
NC_025205.1	13100001	13200000	4	5	3.0	3.777
NC_025205.1	13200001	13300000	5	3	3.0	1.813
NC_025205.1	13300001	13400000	1	2	3.0	6.043
NC_025205.1	13400001	13500000	0	0	.	.
NC_025205.1	13500001	13600000	1	3	3.0	9.065
NC_025205.1	13600001	13700000	0	0	.	.
NC_025205.1	13700001	13800000	8	6	3.0	2.266
NC_025205.1	13800001	13900000	35	26	3.0	2.245
NC_025205.1	13900001	14000000	79	85	3.0	3.251
NC_025205.1	14000001	14100000	42	43	3.0	3.093
NC_025205.1	14100001	14200000	32	23	3.0	2.172
NC_025205.1	14200001	14300000	61	71	3.0	3.517
NC_025205.1	14300001	14400000	105	83	3.0	2.388
NC_025205.1	14400001	14500000	89	89	3.0	3.022
NC_025205.1	14500001	14600000	91	96	3.0	3.188
NC_025205.1	14600001	14700000	82	81	3.0	2.985
NC_025205.1	14700001	14800000	0	0	.	.
NC_025205.1	14800001	14900000	19	14	3.0	2.226
NC_025205.1	14900001	15000000	83	90	3.0	3.276
NC_025205.1	15000001	15100000	37	31	3.0	2.532
NC_025205.1	15100001	15200000	41	49	3.0	3.611
NC_025205.1	15200001	15300000	18	25	3.0	4.197
NC_025205.1	15300001	15400000	112	85	3.0	2.293
NC_025205.1	15400001	15500000	30	27	3.0	2.719
NC_025205.1	15500001	15600000	85	55	3.0	1.955
NC_025205.1	15600001	15700000	20	35	3.0	5.288
NC_025205.1	15700001	15800000	70	66	3.0	2.849
NC_025205.1	15800001	15900000	37	25	3.0	2.042
NC_025205.1	15900001	16000000	31	57	3.0	5.556
NC_025205.1	16000001	16100000	21	32	3.0	4.604
NC_025205.1	16100001	16200000	35	40	3.0	3.453
NC_025205.1	16200001	16300000	82	73	3.0	2.69
NC_025205.1	16300001	16400000	37	17	3.0	1.388
NC_025205.1	16400001	16500000	82	89	3.0	3.279
NC_025205.1	16500001	16600000	12	6	3.0	1.511
NC_025205.1	16600001	16700000	4	1	3.0	0.755
NC_025205.1	16700001	16800000	72	72	3.0	3.022
NC_025205.1	16800001	16900000	56	90	3.0	4.856
NC_025205.1	16900001	17000000	50	42	3.0	2.538
NC_025205.1	17000001	17100000	21	28	3.0	4.029
NC_025205.1	17100001	17200000	67	54	3.0	2.435
NC_025205.1	17200001	17300000	87	77	3.0	2.674
NC_025205.1	17300001	17400000	93	89	3.0	2.892
NC_025205.1	17400001	17500000	101	85	3.0	2.543
NC_025205.1	17500001	17600000	22	27	3.0	3.708
NC_025205.1	17600001	17700000	58	63	3.0	3.282
NC_025205.1	17700001	17800000	37	26	3.0	2.123
NC_025205.1	17800001	17900000	83	71	3.0	2.585
NC_025205.1	17900001	18000000	96	88	3.0	2.77
NC_025205.1	18000001	18100000	72	72	3.0	3.022
NC_025205.1	18100001	18200000	85	77	3.0	2.737
NC_025205.1	18200001	18300000	47	33	3.0	2.122
